[20:09:29 gpu 11.5G ram 6.0G] (0) Epoch 1/1, Batch 1/9734 (mgh16_4), Loss: 4.6562
[20:14:08 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 225/9734 (mgh13_0), Loss: 3.6719
[20:14:08 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 226/9734 (mgh11_0), Loss: 4.4062
[20:14:08 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 227/9734 (mgh40_0), Loss: 4.2500
[20:14:08 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 228/9734 (mgh40_0), Loss: 4.1250
[20:14:08 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 229/9734 (mgh8_0), Loss: 3.7344
[20:14:08 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 230/9734 (mgh40_5), Loss: 3.5156
[20:14:09 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 231/9734 (mgh10_4), Loss: 4.4375
[20:14:09 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 232/9734 (mgh6_1), Loss: 4.3125
[20:14:09 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 233/9734 (mgh16_1), Loss: 4.3750
[20:14:09 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 234/9734 (mgh33_0), Loss: 3.7344
[20:14:10 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 235/9734 (mgh50_0), Loss: 4.0312
[20:14:10 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 236/9734 (mgh1_2), Loss: 3.5938
[20:14:10 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 237/9734 (mgh40_0), Loss: 3.5156
[20:14:12 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 238/9734 (mgh44_0), Loss: 3.3594
[20:14:12 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 239/9734 (mgh40_4), Loss: 3.9062
[20:14:12 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 240/9734 (mgh27_1), Loss: 20.0000
[20:14:12 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 241/9734 (mgh40_0), Loss: 3.4375
[20:14:13 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 242/9734 (mgh12_1), Loss: 3.9531
[20:14:13 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 243/9734 (mgh2_1), Loss: 4.2500
[20:14:13 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 244/9734 (mgh6_0), Loss: 24.1250
[20:14:29 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 245/9734 (mgh60_1), Loss: 4.4375
[20:14:29 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 246/9734 (mgh28_0), Loss: 4.3750
[20:14:29 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 247/9734 (mgh28_0), Loss: 6.3750
[20:14:30 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 248/9734 (mgh44_0), Loss: 3.1875
[20:14:30 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 249/9734 (mgh57_0), Loss: 5.0000
[20:14:30 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 250/9734 (mgh40_0), Loss: 3.3906
[20:14:30 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 251/9734 (mgh9_1), Loss: 3.7969
[20:14:30 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 252/9734 (mgh40_2), Loss: 3.9062
[20:14:41 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 253/9734 (btbank6_1), Loss: 4.7812
[20:14:41 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 254/9734 (mgh7_2), Loss: 4.1562
[20:14:41 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 255/9734 (btbank3_1), Loss: 4.7812
[20:14:42 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 256/9734 (mgh12_1), Loss: 3.8906
[20:14:42 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 257/9734 (mgh14_1), Loss: 4.2500
[20:14:42 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 258/9734 (mgh36_1), Loss: 8.0000
[20:14:42 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 259/9734 (mgh22_0), Loss: 4.2188
[20:14:42 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 260/9734 (mgh40_2), Loss: 3.9062
[20:14:43 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 261/9734 (mgh22_0), Loss: 4.0312
[20:14:43 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 262/9734 (mgh13_0), Loss: 3.6719
[20:14:43 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 263/9734 (mgh20_0), Loss: 6.0000
[20:14:43 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 264/9734 (mgh13_0), Loss: 3.5781
[20:14:43 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 265/9734 (mgh34_6), Loss: 3.5938
[20:14:44 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 266/9734 (mgh40_2), Loss: 4.7500
[20:14:44 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 267/9734 (mgh1_2), Loss: 3.5469
[20:14:44 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 268/9734 (mgh50_0), Loss: 4.1250
[20:14:44 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 269/9734 (mgh12_1), Loss: 3.8125
[20:14:44 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 270/9734 (mgh40_2), Loss: 4.0625
[20:14:45 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 271/9734 (mgh22_0), Loss: 4.4688
[20:14:49 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 272/9734 (mgh40_2), Loss: 4.1250
[20:14:49 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 273/9734 (mgh40_0), Loss: 3.5938
[20:14:49 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 274/9734 (mgh40_2), Loss: 3.7656
[20:14:49 gpu 11.6G ram 12.2G] (0) Epoch 1/1, Batch 275/9734 (mgh40_1), Loss: 3.1094
[20:14:50 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 276/9734 (mgh1_2), Loss: 3.5781
[20:14:50 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 277/9734 (mgh34_1), Loss: 3.6094
[20:14:50 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 278/9734 (mgh10_4), Loss: 4.0312
[20:14:50 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 279/9734 (mgh10_4), Loss: 4.3750
[20:15:09 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 280/9734 (mgh33_0), Loss: 3.8594
[20:15:09 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 281/9734 (mgh40_2), Loss: 3.8281
[20:15:09 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 282/9734 (mgh33_0), Loss: 3.6562
[20:15:09 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 283/9734 (mgh28_0), Loss: 6.6250
[20:15:09 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 284/9734 (mgh40_2), Loss: 3.8906
[20:15:09 gpu 11.6G ram 12.2G] (0) Epoch 1/1, Batch 285/9734 (mgh40_2), Loss: 3.8438
[20:15:10 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 286/9734 (mgh40_4), Loss: 3.7812
[20:15:10 gpu 11.6G ram 12.1G] (0) Epoch 1/1, Batch 287/9734 (mgh10_1), Loss: 3.0156
[20:15:51 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 288/9734 (btbank10_1), Loss: 4.5625
[20:15:51 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 289/9734 (mgh42_0), Loss: 3.7812
[20:15:51 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 290/9734 (mgh18_0), Loss: 4.0312
[20:15:51 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 291/9734 (mgh8_0), Loss: 3.6406
[20:15:52 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 292/9734 (mgh40_6), Loss: 3.4531
[20:15:52 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 293/9734 (mgh13_0), Loss: 3.5938
[20:15:52 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 294/9734 (mgh48_0), Loss: 4.1875
[20:15:52 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 295/9734 (mgh19_1), Loss: 4.2500
[20:15:52 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 296/9734 (mgh3_0), Loss: 6.8438
[20:15:53 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 297/9734 (mgh40_0), Loss: 3.3438
[20:15:53 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 298/9734 (mgh20_0), Loss: 3.7344
[20:15:53 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 299/9734 (mgh19_1), Loss: 4.2188
[20:15:53 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 300/9734 (mgh17_1), Loss: 2.7969
[20:15:53 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 301/9734 (mgh41_0), Loss: 8.8125
[20:15:54 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 302/9734 (mgh40_0), Loss: 3.2812
[20:15:54 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 303/9734 (mgh40_6), Loss: 3.3750
[20:15:54 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 304/9734 (mgh20_0), Loss: 3.7656
[20:15:54 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 305/9734 (mgh23_1), Loss: 3.8125
[20:15:54 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 306/9734 (mgh40_2), Loss: 3.6562
[20:15:54 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 307/9734 (mgh36_1), Loss: 274.0000
[20:15:55 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 308/9734 (mgh39_0), Loss: 2.6406
[20:15:55 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 309/9734 (mgh52_0), Loss: 4.0625
[20:15:55 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 310/9734 (mgh11_0), Loss: 4.5312
[20:15:55 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 311/9734 (mgh10_4), Loss: 4.4688
[20:15:56 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 312/9734 (mgh11_0), Loss: 4.5000
[20:15:56 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 313/9734 (mgh36_2), Loss: 21.7500
[20:15:56 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 314/9734 (mgh33_0), Loss: 3.7031
[20:16:10 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 315/9734 (mgh40_5), Loss: 3.3594
[20:16:10 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 316/9734 (mgh22_0), Loss: 4.1250
[20:16:10 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 317/9734 (mgh52_0), Loss: 3.8438
[20:16:11 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 318/9734 (mgh13_0), Loss: 3.4531
[20:16:11 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 319/9734 (mgh13_0), Loss: 3.2812
[20:16:11 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 320/9734 (mgh1_3), Loss: 3.8281
[20:16:11 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 321/9734 (mgh2_1), Loss: 6.1250
[20:16:12 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 322/9734 (mgh20_0), Loss: 3.7344
[20:16:12 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 323/9734 (mgh40_2), Loss: 3.7969
[20:16:12 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 324/9734 (mgh40_2), Loss: 4.1875
[20:16:12 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 325/9734 (mgh57_1), Loss: 3.1719
[20:16:12 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 326/9734 (mgh12_1), Loss: 3.8438
[20:16:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 327/9734 (mgh22_0), Loss: 4.2500
[20:16:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 328/9734 (mgh14_1), Loss: 4.2188
[20:16:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 329/9734 (mgh40_3), Loss: 3.3750
[20:16:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 330/9734 (mgh40_2), Loss: 3.9219
[20:16:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 331/9734 (mgh28_0), Loss: 556.0000
[20:16:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 332/9734 (mgh28_0), Loss: 5.7812
[20:16:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 333/9734 (mgh30_1), Loss: 1.8516
[20:16:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 334/9734 (mgh40_1), Loss: 3.2031
[20:16:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 335/9734 (mgh16_4), Loss: 4.0625
[20:16:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 336/9734 (mgh32_0), Loss: 4.1875
[20:16:15 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 337/9734 (mgh57_0), Loss: 6.9688
[20:16:15 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 338/9734 (mgh57_0), Loss: 13.5625
[20:16:15 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 339/9734 (mgh51_0), Loss: 3.6094
[20:16:15 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 340/9734 (btbank8_0), Loss: 4.6250
[20:16:16 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 341/9734 (mgh1_3), Loss: 3.7500
[20:16:28 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 342/9734 (mgh60_1), Loss: 4.4062
[20:16:29 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 343/9734 (mgh36_3), Loss: 16.3750
[20:16:45 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 344/9734 (btbank1_1), Loss: 4.1875
[20:16:45 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 345/9734 (mgh10_4), Loss: 3.7188
[20:16:45 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 346/9734 (mgh40_0), Loss: 3.3125
[20:16:45 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 347/9734 (mgh40_0), Loss: 3.3594
[20:16:45 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 348/9734 (mgh16_0), Loss: 0.8945
[20:16:45 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 349/9734 (mgh40_6), Loss: 3.4062
[20:16:46 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 350/9734 (mgh10_4), Loss: 4.2812
[20:16:46 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 351/9734 (mgh20_0), Loss: 7872.0000
[20:16:46 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 352/9734 (mgh40_2), Loss: 4.1250
[20:16:46 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 353/9734 (mgh10_4), Loss: 4.3125
[20:16:46 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 354/9734 (mgh40_5), Loss: 3.4531
[20:16:47 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 355/9734 (mgh6_1), Loss: 3.7344
[20:16:47 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 356/9734 (mgh43_1), Loss: 4.3125
[20:16:47 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 357/9734 (mgh34_1), Loss: 3.5938
[20:16:47 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 358/9734 (mgh40_0), Loss: 3.4219
[20:16:48 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 359/9734 (mgh7_2), Loss: 3.8906
[20:16:48 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 360/9734 (mgh40_6), Loss: 3.5000
[20:16:48 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 361/9734 (mgh54_1), Loss: 3.8281
[20:16:48 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 362/9734 (mgh57_0), Loss: 19.2500
[20:16:48 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 363/9734 (mgh20_0), Loss: 4.0938
[20:16:49 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 364/9734 (mgh40_6), Loss: 3.5000
[20:16:49 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 365/9734 (mgh52_0), Loss: 3.9062
[20:16:49 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 366/9734 (mgh19_0), Loss: 4.2812
[20:16:49 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 367/9734 (mgh40_3), Loss: 3.5781
[20:16:50 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 368/9734 (mgh14_1), Loss: 4.3125
[20:16:50 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 369/9734 (mgh23_1), Loss: 3.8125
[20:16:50 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 370/9734 (mgh18_0), Loss: 3.8750
[20:17:11 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 371/9734 (mgh18_0), Loss: 4.0938
[20:17:11 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 372/9734 (mgh40_3), Loss: 4.8750
[20:17:11 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 373/9734 (mgh16_3), Loss: 4.1562
[20:17:12 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 374/9734 (mgh40_1), Loss: 4.5000
[20:17:12 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 375/9734 (mgh40_1), Loss: 3.1719
[20:17:12 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 376/9734 (mgh57_0), Loss: 4.5312
[20:17:12 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 377/9734 (mgh11_0), Loss: 4.4688
[20:17:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 378/9734 (mgh32_0), Loss: 4.1562
[20:17:13 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 379/9734 (mgh40_3), Loss: 3.4219
[20:17:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 380/9734 (mgh40_2), Loss: 3.8281
[20:17:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 381/9734 (mgh40_2), Loss: 3.8594
[20:17:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 382/9734 (mgh40_2), Loss: 4.2188
[20:17:13 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 383/9734 (mgh29_1), Loss: 4.0625
[20:17:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 384/9734 (mgh42_0), Loss: 4.0938
[20:17:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 385/9734 (mgh12_1), Loss: 3.9688
[20:17:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 386/9734 (mgh46_0), Loss: 4.4375
[20:17:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 387/9734 (mgh16_5), Loss: 4.2188
[20:17:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 388/9734 (mgh40_2), Loss: 3.9219
[20:17:14 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 389/9734 (mgh44_0), Loss: 3.3438
[20:17:15 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 390/9734 (mgh33_0), Loss: 3.6562
[20:17:15 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 391/9734 (mgh36_1), Loss: 5.7500
[20:17:15 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 392/9734 (mgh51_0), Loss: 3.9688
[20:17:15 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 393/9734 (mgh14_1), Loss: 4.2500
[20:17:16 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 394/9734 (mgh40_2), Loss: 4.0312
[20:17:16 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 395/9734 (mgh8_0), Loss: 4.1875
[20:17:16 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 396/9734 (mgh40_2), Loss: 4.2812
[20:17:16 gpu 11.6G ram 12.9G] (0) Epoch 1/1, Batch 397/9734 (mgh52_0), Loss: 4.5625
[20:17:28 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 398/9734 (mgh2_1), Loss: 4.2188
[20:17:28 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 399/9734 (mgh4_0), Loss: 4.3438
[20:17:29 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 400/9734 (mgh34_1), Loss: 3.8281
[20:17:29 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 401/9734 (mgh40_0), Loss: 4.0312
[20:17:29 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 402/9734 (mgh29_1), Loss: 4.2188
[20:17:29 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 403/9734 (mgh40_2), Loss: 4.8125
[20:17:29 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 404/9734 (mgh40_2), Loss: 3.9688
[20:17:29 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 405/9734 (mgh11_0), Loss: 4.5938
[20:17:30 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 406/9734 (mgh34_6), Loss: 3.7344
[20:17:30 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 407/9734 (mgh8_0), Loss: 4.2812
[20:17:30 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 408/9734 (mgh40_0), Loss: 4.2188
[20:17:30 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 409/9734 (mgh22_0), Loss: 4.3125
[20:17:31 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 410/9734 (mgh10_4), Loss: 4.4688
[20:17:31 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 411/9734 (mgh50_0), Loss: 13.9375
[20:17:31 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 412/9734 (mgh51_0), Loss: 3.6562
[20:17:31 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 413/9734 (mgh34_6), Loss: 3.7812
[20:17:31 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 414/9734 (mgh40_0), Loss: 3.5312
[20:17:32 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 415/9734 (mgh23_1), Loss: 3.9844
[20:17:32 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 416/9734 (mgh22_0), Loss: 4.2812
[20:17:32 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 417/9734 (mgh8_0), Loss: 4.2500
[20:17:32 gpu 11.6G ram 13.0G] (0) Epoch 1/1, Batch 418/9734 (mgh10_4), Loss: 4.1875
[20:18:07 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 419/9734 (btbank4_0), Loss: 4.5938
[20:18:07 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 420/9734 (btbank3_0), Loss: 4.6562
[20:18:07 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 421/9734 (mgh40_1), Loss: 3.3906
[20:18:08 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 422/9734 (mgh12_1), Loss: 4.6250
[20:18:08 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 423/9734 (mgh1_0), Loss: 4.2812
[20:18:08 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 424/9734 (mgh32_0), Loss: 4.2500
[20:18:08 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 425/9734 (mgh40_0), Loss: 3.3438
[20:18:08 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 426/9734 (mgh1_2), Loss: 3.8750
[20:18:08 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 427/9734 (mgh57_0), Loss: 5.4375
[20:18:09 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 428/9734 (mgh14_1), Loss: 4.4062
[20:18:09 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 429/9734 (mgh40_3), Loss: 3.4062
[20:18:09 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 430/9734 (mgh40_1), Loss: 2.0781
[20:18:09 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 431/9734 (mgh57_0), Loss: 7.4062
[20:18:09 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 432/9734 (mgh40_6), Loss: 3.7969
[20:18:10 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 433/9734 (mgh1_0), Loss: 4.6562
[20:18:10 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 434/9734 (mgh29_1), Loss: 4.3438
[20:18:10 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 435/9734 (mgh12_1), Loss: 4.5625
[20:18:10 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 436/9734 (mgh3_0), Loss: 5.3438
[20:18:11 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 437/9734 (mgh34_6), Loss: 7.8125
[20:18:11 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 438/9734 (mgh19_1), Loss: 4.4062
[20:18:11 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 439/9734 (mgh18_0), Loss: 4.0625
[20:18:11 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 440/9734 (mgh30_1), Loss: 3.1875
[20:18:12 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 441/9734 (mgh23_1), Loss: 4.0625
[20:18:12 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 442/9734 (mgh7_0), Loss: 4.9062
[20:18:12 gpu 11.6G ram 13.1G] (0) Epoch 1/1, Batch 443/9734 (mgh43_2), Loss: 3.5312
[20:18:59 gpu 11.6G ram 14.1G] (0) Epoch 1/1, Batch 444/9734 (btbank7_1), Loss: 4.6250
[20:18:59 gpu 11.6G ram 14.1G] (0) Epoch 1/1, Batch 445/9734 (mgh6_1), Loss: 4.2500
[20:18:59 gpu 11.6G ram 14.1G] (0) Epoch 1/1, Batch 446/9734 (mgh40_0), Loss: 3.6250
[20:18:59 gpu 11.6G ram 14.1G] (0) Epoch 1/1, Batch 447/9734 (mgh36_2), Loss: 4.1875
[20:19:00 gpu 11.6G ram 14.1G] (0) Epoch 1/1, Batch 448/9734 (mgh11_0), Loss: 4.5000
